Date,Shift,Cycle,SampleNo,PartName,ModelName,CMMName,ref,ID,point,Parameter,Nominal,Uppertol,Lowertol,Actual,Deviation,Judgement,KP,Category
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A048,N0172,Posisi Y From A006,Pos. Y,28.1,0.2,-0.2,28.066,-0.034,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A049,N0178,Posisi X From A048,Pos. X,11.26,0.15,-0.15,11.313,0.063,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A049,N0178,Posisi Y From A048,Pos. Y,42.71,0.15,-0.15,42.611,-0.099,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0184,-,Pos. X,120.0,0.05,-0.05,120.003,0.003,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A003,N0184,Posisi Y From A006,Pos. Y,50.0,0.05,-0.05,49.987,-0.013,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A004,N0190,Posisi X From A003,Pos. X,52.0,0.05,-0.05,52.014,0.014,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A004,N0190,Posisi Y From A003,Pos. Y,107.0,0.05,-0.05,107.022,0.022,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A006,N0192,Posisi X,Pos. X,252.0,0.1,-0.1,251.977,-0.023,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A006,N0192,Posisi Y,Pos. Y,0.0,0.1,-0.1,0.004,0.004,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A008,N0194,Distance From A006,Distance,97.0,0.05,-0.05,97.001,0.001,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B073,N0201,Posisi X,Pos. X,363.0,0.2,-0.2,363.144,0.144,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B073,N0201,Posisi Y,Pos. Y,68.0,0.2,-0.2,67.797,-0.203,NG,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B022,N0205,Posisi X,Pos. X,323.2,0.2,-0.2,323.182,-0.018,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B022,N0205,Posisi Y,Pos. Y,86.2,0.2,-0.2,86.127,-0.073,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B074,N0209,Posisi X,Pos. X,230.0,0.2,-0.2,230.114,0.114,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B024,N0209,Posisi Y,Pos. Y,91.5,0.2,-0.2,91.479,-0.021,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B074,N0209,Posisi Y,Pos. Y,91.5,0.2,-0.2,91.479,-0.021,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B075,N0213,Posisi X,Pos. X,98.0,0.2,-0.2,98.009,0.009,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B075,N0213,Posisi Y,Pos. Y,85.9,0.2,-0.2,85.863,-0.037,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B076,N0217,Posisi X,Pos. X,55.0,0.2,-0.2,54.92,-0.08,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B076,N0217,Posisi Y,Pos. Y,89.0,0.2,-0.2,88.948,-0.052,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B000-1,N0234,Flatness Surface Cover,Flatness,0.0,0.1,-0.0,0.021,0.021,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B011,N0252,Posisi X Reamer 8H8,Pos. X,12.0,0.05,-0.05,11.945,-0.055,NG,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B011,N0252,Posisi Y Reamer 8H8,Pos. Y,73.0,0.05,-0.05,72.997,-0.003,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0259,-,Pos. X,250.0,0.05,-0.05,249.938,-0.062,NG,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0259,-,Pos. Y,86.5,0.05,-0.05,86.483,-0.017,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B012,N0266,Posisi X From B011 Reamer 8H8,Distance,238.0,0.05,-0.05,237.993,-0.007,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B012,N0266,Posisi Y From B011 Reamer 8H8,Distance,159.5,0.05,-0.05,159.48,-0.02,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B024,N0268,Posisi X,Pos. X,235.0,0.2,-0.2,234.942,-0.058,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0268,-,Pos. Y,91.5,0.2,-0.2,91.461,-0.039,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B059,N0272,Posisi X,Pos. X,157.0,0.2,-0.2,156.985,-0.015,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B059,N0272,Posisi Y,Pos. Y,86.0,0.2,-0.2,85.899,-0.101,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B058,N0276,Posisi X,Pos. X,99.0,0.2,-0.2,98.993,-0.007,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B058,N0276,Posisi Y,Pos. Y,86.0,0.2,-0.2,85.858,-0.142,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B011,N0280,Posisi X Drill 5.45,Pos. X,12.0,0.2,-0.2,11.917,-0.083,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B057,N0280,Posisi X,Pos. X,12.0,0.2,-0.2,11.917,-0.083,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B057,N0280,Posisi Y,Pos. Y,85.0,0.2,-0.2,85.079,0.079,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0284,-,Pos. X,23.0,0.1,-0.1,23.064,0.064,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0284,-,Pos. Y,90.0,0.1,-0.1,89.919,-0.081,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0288,-,Pos. X,12.27,0.2,-0.2,12.318,0.048,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0288,-,Pos. Y,45.433,0.2,-0.2,45.52,0.087,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B025,N0292,Posisi X,Pos. X,2.0,0.1,-0.1,2.035,0.035,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B025,N0292,Posisi Y,Pos. Y,23.0,0.1,-0.1,23.034,0.034,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B028,N0297,Posisi X,Pos. X,41.5,0.2,-0.2,41.37,-0.13,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0297,-,Pos. Y,111.0,0.2,-0.2,111.024,0.024,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B056,N0301,Posisi X,Pos. X,64.0,0.2,-0.2,64.111,0.111,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B056,N0301,Posisi Y,Pos. Y,48.0,0.2,-0.2,48.022,0.022,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B077,N0305,Posisi X,Pos. X,63.5,0.2,-0.2,63.46,-0.04,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B077,N0305,Posisi Y,Pos. Y,57.0,0.2,-0.2,56.884,-0.116,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B055,N0309,Posisi X,Pos. X,48.0,0.2,-0.2,48.046,0.046,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B055,N0309,Posisi Y,Pos. Y,54.0,0.2,-0.2,53.993,-0.007,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B054,N0313,Posisi X,Pos. X,72.0,0.2,-0.2,71.895,-0.105,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B054,N0313,Posisi Y,Pos. Y,75.0,0.2,-0.2,74.845,-0.155,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B053,N0317,Posisi X,Pos. X,146.0,0.2,-0.2,145.965,-0.035,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B053,N0317,Posisi Y,Pos. Y,77.5,0.2,-0.2,77.417,-0.083,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B052,N0321,Posisi X,Pos. X,250.0,0.2,-0.2,249.977,-0.023,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B052,N0321,Posisi Y,Pos. Y,81.0,0.2,-0.2,80.848,-0.152,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B051,N0325,Posisi X,Pos. X,337.0,0.2,-0.2,337.001,0.001,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B051,N0325,Posisi Y,Pos. Y,47.0,0.2,-0.2,46.798,-0.202,NG,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B060,N0329,Posisi X,Pos. X,333.0,0.2,-0.2,332.984,-0.016,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B060,N0329,Posisi Y,Pos. Y,0.0,0.2,-0.2,0.064,0.064,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B072,N0333,Posisi X,Pos. X,382.0,0.2,-0.2,382.118,0.118,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B072,N0333,Posisi Y,Pos. Y,14.0,0.2,-0.2,14.002,0.002,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B071,N0337,Posisi X,Pos. X,351.0,0.2,-0.2,350.909,-0.091,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B071,N0337,Posisi Y,Pos. Y,45.5,0.2,-0.2,45.491,-0.009,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B061,N0341,Posisi X,Pos. X,165.0,0.2,-0.2,165.089,0.089,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B061,N0341,Posisi Y,Pos. Y,0.0,0.2,-0.2,0.003,0.003,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B023,N0345,Posisi X,Pos. X,49.0,0.2,-0.2,48.977,-0.023,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B023,N0345,Posisi Y,Pos. Y,111.0,0.2,-0.2,110.973,-0.027,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B028,N0345,Posisi Y,Pos. Y,111.0,0.2,-0.2,110.973,-0.027,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0351,-,Pos. X,15.0,0.2,-0.2,14.918,-0.082,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0351,-,Pos. Y,15.0,0.2,-0.2,15.204,0.204,NG,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A026,N0356,Posisi X,Pos. X,40.5,0.2,-0.2,40.568,0.068,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B026,N0356,Posisi X,Pos. X,40.5,0.2,-0.2,40.568,0.068,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A026,N0356,Posisi Y,Pos. Y,29.5,0.2,-0.2,29.495,-0.105,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B026,N0356,Posisi Y,Pos. Y,29.5,0.2,-0.2,29.495,-0.105,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B082,N0360,Posisi X,Pos. X,31.0,0.1,-0.1,31.001,0.001,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B082,N0360,Posisi Y,Pos. Y,0.0,0.1,-0.1,0.011,0.011,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B080,N0364,Posisi X Reamer 8H8,Pos. X,37.0,0.1,-0.1,36.982,-0.018,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B080,N0364,Posisi Y Reamer 8H8,Pos. Y,23.0,0.1,-0.1,22.969,-0.031,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B081,N0372,Posisi X From B080,Pos. X,81.2,0.1,-0.1,81.221,0.021,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B081,N0372,Posisi Y From B080,Pos. Y,3.8,0.1,-0.1,3.747,-0.053,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0377,-,Pos. X,11.9,0.1,-0.1,11.943,0.043,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0377,-,Pos. Y,44.4,0.1,-0.1,44.51,0.11,NG,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0392,-,Pos. X,2.6,0.2,-0.2,2.565,-0.035,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0392,-,Pos. Y,58.8,0.2,-0.2,58.713,-0.087,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0396,-,Pos. X,26.8,0.2,-0.2,26.793,-0.007,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0396,-,Pos. Y,33.2,0.2,-0.2,33.153,-0.047,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0398,-,Distance,125.0,0.05,-0.05,124.964,-0.036,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0399,-,Distance,56.6,0.05,-0.05,56.516,-0.084,NG,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A151,N0409,Posisi X Reamer 8H8,Pos. Y,19.0,0.05,-0.05,19.006,0.006,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A151,N0409,Posisi Y Reamer 8H8,Pos. Z,25.0,0.05,-0.05,25.009,0.009,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0425,-,Distance,75.0,0.05,-0.05,75.009,0.009,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A111,N0425,Flatness,Flatness,0.0,0.05,-0.0,0.0,0.0,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0429,-,Pos. Y,33.0,0.05,-0.05,33.01,0.01,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A152,N0429,Posisi Y Reamer 8H8,Pos. Z,25.0,0.05,-0.05,24.97,-0.03,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A153,N0430,Posisi X,Pos. Y,8.4,0.2,-0.2,8.427,0.027,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A153,N0430,Posisi Y,Pos. Z,57.0,0.2,-0.2,57.161,0.161,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A160,N0434,Posisi X,Pos. Y,45.0,0.2,-0.2,44.998,-0.002,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A160,N0434,Posisi Y,Pos. Z,29.7,0.2,-0.2,29.822,0.122,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A155,N0438,Posisi X,Pos. Y,31.0,0.2,-0.2,31.008,0.008,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A155,N0438,Posisi Y,Pos. Z,110.0,0.2,-0.2,110.224,0.224,NG,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A156,N0442,Posisi X,Pos. Y,31.0,0.2,-0.2,31.063,0.063,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A156,N0442,Posisi Y,Pos. Z,110.0,0.2,-0.2,110.028,0.028,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A154,N0446,Posisi X,Pos. Y,68.0,0.2,-0.2,68.123,0.123,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A154,N0446,Posisi Y,Pos. Z,109.0,0.2,-0.2,109.019,0.019,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A111,N0448,Angle,X-Angle,30.0,0.5,-0.5,10.003,0.003,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0449,-,Flatness,0.0,0.03,0.0,0.024,0.024,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A005,N0450,Circularity,Roundnes,0.0,0.01,-0.0,0.0,0.0,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,A005,N0451,Perpendicularity To n,Rectang.   2,0.0,0.01,-0.0,0.002,0.002,OK,1,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0452,-,Pos. Y,61.6,0.2,-0.2,61.647,0.047,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0452,-,Pos. Z,12.5,0.2,-0.2,12.0,-0.5,NG,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,-,N0453,-,Pos. X,12.0,0.2,-0.2,11.945,-0.055,OK,0,QIS
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B011,N0453,Posisi Y Drill 5.45,Pos. Y,73.0,0.2,-0.2,73.022,0.022,OK,0,Produksi
2026-06-04 09:41:04,1,6,6,CRCS L,K1AL L1,Mitutoyo,B012,N0455,Posisi X From B011 Drill 5.45,Distance,238.0,0.2,-0.2,238.086,0.086,OK,0,Produksi
